country_iso3,country_name,date,country_no2_index_daily,country_no2_index_14dma,country_no2_index_28dma
THA,Thailand,2019-03-15,4.585790487368123e-5,3.79919352205326e-5,3.708716657310035e-5
THA,Thailand,2019-03-16,3.840348287918689e-5,3.84118120937534e-5,3.699860759813663e-5
THA,Thailand,2019-03-17,4.138105005733971e-5,3.899466992908249e-5,3.7429846437495226e-5
THA,Thailand,2019-03-18,4.45661175979676e-5,3.988433541714447e-5,3.785134158335385e-5
THA,Thailand,2019-03-19,4.210478622889256e-5,4.0472497465154426e-5,3.8175008280622925e-5
THA,Thailand,2019-03-20,4.4753425055270444e-5,4.0889182498862344e-5,3.850411990612337e-5
THA,Thailand,2019-03-21,4.1354738987085166e-5,4.154426806431342e-5,3.853175430400148e-5
THA,Thailand,2019-03-22,4.448590551569205e-5,4.229280931624305e-5,3.87502167175947e-5
THA,Thailand,2019-03-23,4.498369970088523e-5,4.298555322858773e-5,3.9014763992428474e-5
THA,Thailand,2019-03-24,3.7802545976388396e-5,4.329791062851256e-5,3.91612204152251e-5
THA,Thailand,2019-03-25,2.878907942311363e-5,4.2294786741790474e-5,3.888021723505051e-5
THA,Thailand,2019-03-26,4.2123561963392334e-5,4.1617074581564847e-5,3.897271165011365e-5
THA,Thailand,2019-03-27,3.9374836895563e-5,4.152013168835727e-5,3.87940525911379e-5
THA,Thailand,2019-03-28,3.5677653478813316e-5,4.083277061666226e-5,3.8827595166729397e-5
THA,Thailand,2019-03-29,4.0676717863513663e-5,4.0462685830221715e-5,3.9227310525377156e-5
THA,Thailand,2019-03-30,4.310206541078952e-5,4.079829886819333e-5,3.960505548097336e-5
THA,Thailand,2019-03-31,4.09731226660368e-5,4.076916119738598e-5,3.9881915563234236e-5
THA,Thailand,2019-04-01,4.6614110165694056e-5,4.091544638079501e-5,4.039989089896974e-5
THA,Thailand,2019-04-02,4.983868834295104e-5,4.146786796037062e-5,4.0970182712762525e-5
THA,Thailand,2019-04-03,3.14752316831149e-5,4.051942557664522e-5,4.070430403775378e-5
THA,Thailand,2019-04-04,3.989873522511942e-5,4.041542530793338e-5,4.09798466861234e-5
THA,Thailand,2019-04-05,4.167385961500871e-5,4.0214564886456e-5,4.1253687101349524e-5
THA,Thailand,2019-04-06,3.424032186636821e-5,3.944718075541907e-5,4.12163669920034e-5
THA,Thailand,2019-04-07,2.461418021877937e-5,3.8505154629875566e-5,4.0901532629194066e-5
THA,Thailand,2019-04-08,3.3013889090676926e-5,3.880692674898723e-5,4.0550856745388856e-5
THA,Thailand,2019-04-09,3.259757609614012e-5,3.812649918704065e-5,3.9871786884302744e-5
THA,Thailand,2019-04-10,3.2014210605582245e-5,3.7600740166327737e-5,3.95604359273425e-5
THA,Thailand,2019-04-11,3.41372570468264e-5,3.749071184975724e-5,3.9161741233209746e-5
THA,Thailand,2019-04-12,3.329226219732458e-5,3.6963250730743735e-5,3.871296828048272e-5
THA,Thailand,2019-04-13,2.3560962813126103e-5,3.556745768805349e-5,3.8182878278123414e-5
THA,Thailand,2019-04-14,2.6614489307585894e-5,3.454184101959271e-5,3.7655501108489344e-5
THA,Thailand,2019-04-15,,3.361320493143107e-5,3.739955234961978e-5
THA,Thailand,2019-04-16,3.3237670875955626e-5,3.2336203587816036e-5,3.7071140669881374e-5
THA,Thailand,2019-04-17,3.12492633865812e-5,3.23188214111596e-5,3.6570986534003994e-5
THA,Thailand,2019-04-18,3.469922404167908e-5,3.191885901243342e-5,3.632448598047044e-5
THA,Thailand,2019-04-19,2.580981108886607e-5,3.069854758734553e-5,3.563277877947688e-5
THA,Thailand,2019-04-20,4.21835507556467e-5,3.13095651942131e-5,3.5529069559282865e-5
THA,Thailand,2019-04-21,3.0020148403953752e-5,3.172540890076498e-5,3.5240832612155655e-5
THA,Thailand,2019-04-22,2.680653863336873e-5,3.1247920404048964e-5,3.5167405175498435e-5
THA,Thailand,2019-04-23,3.529917912822605e-5,3.145573602190173e-5,3.491465025567746e-5
THA,Thailand,2019-04-24,2.9873667449219222e-5,3.129107885602765e-5,3.456275509099806e-5
THA,Thailand,2019-04-25,3.071981346248863e-5,3.102819858030936e-5,3.437913138668974e-5
THA,Thailand,2019-04-26,3.509088462737925e-5,3.116655415185202e-5,3.4172248674240316e-5
THA,Thailand,2019-04-27,3.1140016953314644e-5,3.174955831648191e-5,3.372920984248199e-5
THA,Thailand,2019-04-28,3.572884783721836e-5,3.245066281876133e-5,3.353497744141464e-5
THA,Thailand,2019-04-29,2.4151501754270944e-5,3.185786559986916e-5,3.2703028981732306e-5
THA,Thailand,2019-04-30,3.311963445532328e-5,3.184943442696685e-5,3.2083804763672014e-5
THA,Thailand,2019-05-01,3.111964405918423e-5,3.1840175903581353e-5,3.207063485167458e-5
THA,Thailand,2019-05-02,3.8125854468394245e-5,3.208493521977529e-5,3.2004972601425505e-5
